step,train loss,train loss_eval,train spearmanr,valid loss,valid loss_eval,valid spearmanr
201000,0.14732213,0.108081914,0.8557984551962067,0.2611823350097984,0.22194217258132995,0.7478755757218417
202000,0.27933773,0.23979618,0.8061483666593295,0.3287524963915348,0.28921155168442053,0.778325616397217
203000,0.11190467,0.07221681,0.7966921237157204,0.251003261404112,0.21131530717480929,0.7653208550802287
204000,0.15281528,0.113108024,0.6588267515018692,0.2742278290912509,0.23452040103264152,0.7686353422248573
205000,0.1281907,0.088627316,0.8488500648713069,0.2709549543168396,0.23139192011905835,0.7780640662805033
206000,0.10948336,0.06997884,0.8469251666396654,0.26829271418973805,0.22878788667730987,0.786058919307301
207000,0.12132526,0.08179371,0.9165670524186962,0.24136115268804134,0.20182962047401815,0.7794516117728074
208000,0.16530645,0.12584507,0.9349435431045713,0.2678566877823323,0.2283955082704779,0.7581725170734367
209000,0.50879616,0.4695305,0.9225424257257511,0.28424250416923313,0.24497652568970807,0.7296853475166136
210000,0.4129472,0.37342867,0.6103188280350109,0.27374275840818885,0.23422404640819877,0.768823355882687
211000,0.11848108,0.078837365,0.9098831134078629,0.2577158003486693,0.21807141138240696,0.7665501567126388
212000,0.15440115,0.11470573,0.7849863255137975,0.2738947280868888,0.23419959058985115,0.7838571932903515
213000,0.13872786,0.09915434,0.8408803368030706,0.2745924543123692,0.23501896252855659,0.7839271665975196
214000,0.1418936,0.10248023,0.7609972748045799,0.30040328689850865,0.26099021257366983,0.7736353198142315
215000,0.28574726,0.24627075,0.8832280335372509,0.2549223920656368,0.21544585476629435,0.7751879184650519
216000,0.68723494,0.64776504,0.9049590608258324,0.25328958773054183,0.2138193708192557,0.7828806701707722
217000,0.29003233,0.2507798,0.8980279837077403,0.25892890415154396,0.21967627743491902,0.7735077034123443
218000,0.16157396,0.12222417,0.6555826564769324,0.27095634063705804,0.23160643744049594,0.777807319664658
219000,0.19545674,0.1559312,0.9108317186140207,0.24240373801440002,0.2028779278998263,0.7845064913901376
220000,0.16373222,0.12410262,0.7009665187791659,0.25503525923006237,0.2154057410219684,0.7818593533940513
221000,0.15680781,0.117286265,0.7934768695304274,0.2604607788845897,0.22093931873561815,0.7848793851692742
222000,0.12601858,0.086639225,0.8219675823476121,0.25837079927325246,0.21899171709548682,0.7813427015483303
223000,0.3011293,0.26171967,0.8309677672579426,0.2738174500595778,0.23440805449150504,0.7728090962473354
224000,0.24478725,0.20532782,0.9235908507134174,0.24839564752765,0.20893665672047063,0.7789376873357229
225000,0.22578709,0.18652016,0.9235033479572031,0.248042698209174,0.20877602382563054,0.7698533221588264
226000,0.11014914,0.070908144,0.6694978454209045,0.24478097678162158,0.20553965454688294,0.7812106344644306
227000,0.09225533,0.05277267,0.9085033774837419,0.2551184682361782,0.21563602816779168,0.7757836235852571
228000,0.13996142,0.100341484,0.8581153664980933,0.2541418413165957,0.21452164034126325,0.7835877141768354
229000,0.18368115,0.14411916,0.9179668485518088,0.25110707256011666,0.21154516330687329,0.7829374887834429
230000,0.1475008,0.108109504,0.8856998468922928,0.2807654976565391,0.24137411710806192,0.7801440299665089
231000,0.23717052,0.19777927,0.8571441523088525,0.29717606156133114,0.25778495081234726,0.770431852252262
232000,0.16970007,0.13027789,0.8777942679527284,0.2559212930779904,0.2164995287032798,0.7781322772629303
233000,0.37091422,0.3316648,0.756171064743219,0.25352330340072515,0.214273987011984,0.7823282905531692
234000,0.20395915,0.16484353,0.9284694100459332,0.25877097389660775,0.21965575364651158,0.7791298056139935
235000,0.21700187,0.1776129,0.7314471074689,0.2639994212705642,0.22461019818787464,0.7741456875749069
236000,0.101758845,0.062241063,0.831773470194921,0.26119277767837046,0.22167501957388594,0.7784254217128561
237000,0.13701376,0.09750714,0.6795620342471891,0.2660276762023568,0.22652099697152153,0.781481225529874
238000,0.092609696,0.053244095,0.8599196806673397,0.26224741980433464,0.22288233774947003,0.7857104161691234
239000,0.14444968,0.105131686,0.8833155621776146,0.28883574151434005,0.249518700693734,0.7797515401960955
240000,0.23817815,0.19881742,0.8511769694992424,0.26000910833477975,0.22064827859285288,0.7661857728889313
241000,0.20672037,0.16745284,0.9074261033550948,0.2539927868824452,0.2147254708025139,0.7748295272369812
242000,0.24566412,0.20658077,0.9091938702623893,0.2923348404187709,0.25325125066912735,0.727010202568796
243000,0.28950801,0.25020123,0.5223193541021929,0.2609588308259845,0.22165209007333034,0.7811803418558229
244000,0.13672937,0.09726538,0.89620199261915,0.2428448965586722,0.2033804292185232,0.7899552167911108
245000,0.17593767,0.13640364,0.773156789350894,0.2635962701123208,0.2240622785803862,0.7776213554582955
246000,0.15012367,0.11070739,0.8162222742738796,0.2957623501587659,0.25634612144902347,0.7783568387176492
247000,0.1595475,0.12025249,0.813606915783228,0.3260091689042747,0.2867142833978869,0.7766907673208892
248000,0.2904308,0.25107393,0.89526391373151,0.2808732773037627,0.24151694986969233,0.7741527636953609
249000,0.17294359,0.1336092,0.851936097486373,0.26059205575846134,0.22125810848549007,0.782855194231355
250000,0.16032554,0.12119951,0.90692115143666,0.257403398710303,0.21827784702181816,0.7721593272331829
251000,0.21323144,0.17398044,0.7008564394863133,0.2632784974947572,0.2240279926441144,0.7738441229688631
252000,0.12368993,0.08426918,nan,0.2369624501420185,0.19754149671411142,0.7886879862855862
253000,0.2236721,0.18412961,0.7798164745138038,0.2526097330171615,0.2130673311278224,0.789055030327769
254000,0.24099621,0.2015521,0.6699497045899441,0.26931864583864806,0.22987456075148657,0.7807444861297158
255000,0.18613699,0.14684498,0.6205123548767599,0.2462215502001345,0.20692982276203112,0.7839748342861118
256000,0.14271033,0.1033756,0.9103394964389508,0.2660130259487778,0.22667844580253585,0.7869914505435187
257000,0.18226522,0.14289206,0.9197033332907207,0.2412485762499273,0.2018754735449329,0.7868654375316068
258000,0.25077748,0.21161857,0.8817728307588611,0.258554208134301,0.2193955084728077,0.7617075601121548
259000,0.24290779,0.20376399,0.7894376449858179,0.26175828399602324,0.22261460003908723,0.7656174620107608
260000,0.09629384,0.056948613,0.9427824130272883,0.2581371263274923,0.21879178422968834,0.7782873557799117
261000,0.2094272,0.16992097,0.7656777809077424,0.24576287096831947,0.2062560875993222,0.776223635172062
262000,0.14940897,0.109937765,0.6969569025516145,0.2543338536005467,0.2148627455229871,0.7843617842168067
263000,0.12682739,0.08747737,0.875,0.2701893239840865,0.23083923181984572,0.7899019948910232
264000,0.19203356,0.1527187,0.817914975553903,0.26308106795419006,0.22376599768409505,0.7829705749898337
265000,0.3008906,0.26152614,0.85351291378585,0.2627524531818926,0.22338817913201636,0.7773696809510665
266000,0.14613107,0.10687473,0.9162967124266026,0.2573581210710108,0.21810129086486996,0.7814036367659222
267000,0.21501645,0.17591007,0.9334332630680017,0.2573622275982052,0.2182558027189225,0.7768726386683876
268000,0.2899519,0.2505801,0.6244808849076966,0.2574362759012729,0.2180646806396544,0.7661470069976041
269000,0.16289549,0.12343407,0.8196024699279567,0.24833049247972666,0.20886920807417483,0.7850512751199443
270000,0.16908851,0.12963678,0.7938220545281434,0.24514002304058521,0.2056885112961754,0.7895131115916617
271000,0.16019817,0.12086943,0.7998752103261194,0.2523079782258719,0.21297935410635546,0.7932362932007143
272000,0.1621843,0.122910716,0.8231367167230746,0.25454151240177453,0.21526833675568924,0.7818080303581378
273000,0.3691115,0.32983145,0.8363546582029665,0.2511588920094073,0.21187851874623448,0.783304517997932
274000,0.16672435,0.1275243,0.8359938792505215,0.26780440524220467,0.2286044662364293,0.7772257705911448
275000,0.15408055,0.11505219,0.9313053275246164,0.2445846249302849,0.2055567302298732,0.781043746102721
276000,0.16223103,0.1229755,0.6179692544901836,0.28336951558478174,0.2441136587411165,0.7743386903234268
277000,0.13995156,0.10055193,0.8948264771638472,0.24515478196553886,0.20575515806209296,0.7806885343071035
278000,0.324104,0.28468087,0.8571286144343723,0.24456859545782209,0.2051457717176527,0.7923893227802286
279000,0.14322206,0.10392202,0.843733216921333,0.2811825898848474,0.24188288777135314,0.7930479014068024
280000,0.12466568,0.08548978,0.7891596597326782,0.2558118381630629,0.21663615764002317,0.7718755410909369
281000,0.10110378,0.061866563,0.9576820795018879,0.2501263237837702,0.21088909449754284,0.7900861823398276
282000,0.218555,0.17935167,0.9405250302949147,0.2485058407858014,0.20930287501192651,0.7872858225167195
283000,0.27258912,0.23357782,0.9083103742326671,0.24753649784252046,0.20852555451681837,0.7763497478740767
284000,0.31165406,0.2724699,0.7874401718722366,0.2536010203137994,0.21441634732065723,0.7842627302905855
285000,0.16697076,0.1276499,0.9250866007175226,0.24215288397856058,0.20283208720386028,0.7877319121842379
286000,0.16084515,0.121437475,0.824611650006928,0.2599107397906482,0.22050313521176576,0.7931356873977227
287000,0.13682671,0.0975205,0.8333530613784768,0.25820050473324957,0.21889462406048552,0.7955466971778385
288000,0.120384626,0.08119915,0.8323568653212676,0.24421441084705292,0.20502909345086665,0.788960398561622
289000,0.14085573,0.10165276,0.9100775482711181,0.24803493210114538,0.2088320012204349,0.790835052550228
290000,0.12876867,0.089530975,0.9171819272130257,0.2588308352092281,0.2195932429586537,0.7685358287729148
291000,0.1539267,0.11487167,0.9116285759616636,0.2478537659486756,0.20879910023184492,0.7817272763735361
292000,0.11641872,0.07735799,0.6342532952734049,0.2722058015363291,0.23314513907185755,0.7678118827886705
293000,0.14520767,0.106003106,0.9002325828176589,0.27098200892098245,0.23177713612210937,0.757381938998693
294000,0.26248538,0.22316262,0.7756288009491471,0.2412534230388701,0.2019300875242334,0.7921523849576737
295000,0.14267321,0.10338606,0.6795958356032117,0.26740034474059937,0.22811349355615676,0.7898432110279394
296000,0.3230387,0.28387207,0.7407481823784416,0.2553646035678685,0.21619882424594836,0.791105172823293
297000,0.14848167,0.109318696,0.8911356699154073,0.2826099244412035,0.24344632048159837,0.7839419532347546
298000,0.18349619,0.14427172,0.911509134362624,0.2525389503734186,0.21331456515472383,0.7907357946599508
299000,0.17871946,0.13963486,0.9297201345858205,0.2566803833283484,0.21759572502458469,0.7832386670849258
300000,0.12345436,0.08448572,0.90845914129823,0.25644001927226784,0.21747159329941496,0.7773497653263618
301000,0.09257395,0.053330354,0.9374727343302346,0.24857206920627506,0.2093284426687751,0.787286880463954
302000,0.18294016,0.14362104,0.8128745481032853,0.23733319327700883,0.19801411875640043,0.7845414670817823
303000,0.09179265,0.052477643,0.9018047966697753,0.2650608119089156,0.22574563708389178,0.7885641934340643
304000,0.12867615,0.08948036,0.732159525046761,0.3084313256666064,0.2692360848840326,0.7875582537210546
305000,0.16580202,0.12663014,0.8878236979128404,0.2854456853494048,0.24627386418869718,0.7850048169410537
306000,0.24806777,0.20884775,0.9317613459456346,0.2383358543459326,0.1991159169888124,0.790114075681803
307000,0.19019043,0.15107836,0.8735165940106147,0.24228354452643544,0.20317192933987827,0.7853295182861936
308000,0.15964553,0.12068833,0.9259240691779091,0.2369791881274432,0.1980221303307917,0.7862999171020413
309000,0.43323556,0.3940574,0.6793874341862683,0.2622039503417909,0.223024776391685,0.779281934014452
310000,0.21774803,0.17847873,0.8682042037247577,0.24295047672465445,0.20368151988019234,0.7883407724555613
311000,0.14873366,0.10939885,0.8197262639568612,0.2560537992138416,0.21671890550060197,0.7947452605918806
312000,0.121789545,0.08253501,0.8508061894274974,0.2696024617459625,0.23034798016073182,0.797493466319175
313000,0.09579679,0.056625918,0.8205669563266614,0.24587759600020945,0.20670718661742285,0.7902041866100449
314000,0.296173,0.25693163,0.8987050039267824,0.2608476478047669,0.22160659954999573,0.7780409396121819
315000,0.27298453,0.2338048,0.907133805064086,0.2527321926690638,0.21355257378716488,0.785414117162797
316000,0.13235663,0.09330087,0.8973945717926379,0.26126319779548796,0.22220771487802268,0.7809310772160939
317000,0.15494318,0.11576794,0.8103789537001661,0.27787366379983724,0.23869757378706707,0.7749016890313912
318000,0.31677896,0.27748615,0.7716993269033968,0.26025080871302636,0.2209577560564503,0.7811606824685333
319000,0.12860297,0.08921017,0.858211438371048,0.24996661751531066,0.2105737513769418,0.7876290460295534
320000,0.14920183,0.10989359,0.7541934015465926,0.25790521771647035,0.2185971274995245,0.796321528441858
321000,0.18456218,0.14535737,0.7613638324216366,0.2477897347230464,0.20858436705544592,0.789588676818844
322000,0.13580814,0.096582346,0.883187208205336,0.24885332344099878,0.2096275977231562,0.7933090266075975
323000,0.16485384,0.12563574,0.9139704058183059,0.250373897626996,0.21115568326669745,0.777770181365255
324000,0.20151228,0.16246346,0.9284016694180949,0.2742938853567466,0.2352449852693826,0.7672105696631061
325000,0.3245447,0.2854501,0.7308010418533429,0.28085535010788587,0.24175997370155528,0.7514354483720201
326000,0.09916153,0.059930243,0.9248684604467439,0.2660080006532371,0.22677660674322397,0.7878771597489528
327000,0.20579578,0.16642271,0.8155733442708104,0.24602898437529802,0.20665565732866525,0.7916609321756762
328000,0.10452081,0.06518387,0.9087871300974653,0.2689827368268743,0.22964596694801004,0.795000569966962
329000,0.11698513,0.07777016,0.8579617171081462,0.25039901974610984,0.21118440132588148,0.8014505486542792
330000,0.17930683,0.14009064,0.8439147233110268,0.26298392625525596,0.22376786867156626,0.7886940824544573
331000,0.22000015,0.18072827,0.8413965033293228,0.26285292479209604,0.22358089704997838,0.7721918796256957
332000,0.15177846,0.11269409,0.9018612773829594,0.25043187230359765,0.2113477412587963,0.7870547766834554
333000,0.30301392,0.264026,0.8549504481818131,0.2508299985714257,0.2118423543870449,0.7780701550078927
334000,0.16917048,0.12992914,0.8452960223839039,0.2741580716334283,0.2349170300969854,0.7677945233813996
335000,0.11470043,0.075375296,0.9088633998969078,0.25582473881542683,0.21649935420136898,0.7984400170582034
336000,0.18706314,0.14772773,0.8837302306948883,0.2545452273776755,0.21520998657681048,0.797802320398281
337000,0.14948885,0.110285275,0.8472222823837358,0.2668243970349431,0.22762114661047236,0.7931904360852263
338000,0.12871471,0.089557394,0.8959516199987678,0.2472144812112674,0.20805685829604045,0.8025955279266184
339000,0.27091837,0.23172227,0.8723569612328975,0.24550211644731462,0.20630504625150933,0.7949836140466583
340000,0.13425261,0.09515124,0.9308164076059257,0.23927031619008632,0.20016926208161748,0.7893732356822304
341000,0.18416962,0.14519028,0.839499820832203,0.2550718061625957,0.21609259410412052,0.7791929274094503
342000,0.15018617,0.11099592,0.6472131265749126,0.25808071459643545,0.21889040940790438,0.7865129271632789
343000,0.3747091,0.33543715,0.7844784160658852,0.2545903104823083,0.21531833867542446,0.782011574614343
344000,0.146236,0.10695571,0.8950630521418683,0.25073986403644083,0.21145923485048115,0.792296913410656
345000,0.17616726,0.13697933,0.8550857946316703,0.25011211970821023,0.21092473273398354,0.7879978469558915
346000,0.079290554,0.04022704,0.8539645729388029,0.2445682548172772,0.20550460828701034,0.7878164110718933
347000,0.26753885,0.22837105,0.9353394781907026,0.25619104740209875,0.21702336088754237,0.7798719492399937
348000,0.27561358,0.23648831,0.9054317228262755,0.24719212063588203,0.20806653290288524,0.7721976572131115
349000,0.16852422,0.12951571,0.9112249561296344,0.24492427713237702,0.20591583076515235,0.787895306423312
350000,0.2819853,0.24285911,0.6900377162099742,0.23028093421831727,0.191154665320646,0.7882530675906747
351000,0.25123063,0.2119742,0.7870209413514007,0.2422484768833965,0.20299220184446312,0.7839639180221895
352000,0.1972864,0.15796447,0.6983203522698457,0.23262100929394364,0.19329927896615118,0.8008572822822464
353000,0.1437952,0.1045585,0.7727255556811664,0.24652536578476428,0.2072889837017283,0.7988125562152898
354000,0.12795983,0.088849016,0.8063997690859911,0.24073398277163505,0.20162363574840128,0.7892886977389074
355000,0.17216617,0.13301273,0.804921053005869,0.23661764125339688,0.19746398145100102,0.7968185310219469
356000,0.17666811,0.13751282,0.9382800338125599,0.24250691326335072,0.2033518583222758,0.7913153388701059
357000,0.14514846,0.10614984,0.9555450863823038,0.2298810709454119,0.19088289609760978,0.7965423977723654
358000,0.45225322,0.41323036,0.5426302111951488,0.2417677825363353,0.20274561098078267,0.7731347889757008
359000,0.13274682,0.09357183,nan,0.24003387150354683,0.20085815680446104,0.7926954031450664
360000,0.18189977,0.14260513,0.8758632792069171,0.2835116846114397,0.24421683374326675,0.7960723835810408
361000,0.104761064,0.065516375,0.8687446551368575,0.259753051456064,0.220508607912343,0.7989303556362036
362000,0.15512542,0.115996405,0.6702301399587417,0.2645687506068498,0.22543989807367326,0.7948613402363687
363000,0.1413092,0.102209285,0.8621050746527772,0.26868722069077194,0.22958740763599053,0.7856295757411835
364000,0.25122732,0.21207881,0.9312292942647342,0.23330709310248493,0.19415845349198207,0.7982754814419647
365000,0.18865213,0.14962472,0.9158892315015488,0.23954073839820922,0.20051381170516833,0.7838470840750977
366000,0.2880817,0.24917094,0.7528832819915892,0.2366764116054401,0.19776588636566886,0.792524341895054
367000,0.13417926,0.095025994,0.7324622493140244,0.23886858307756484,0.19971528017660603,0.7878373563471749
368000,0.11307531,0.07381034,0.9274360313209568,0.2371727086417377,0.19790789880556986,0.8001791469513934
369000,0.15381941,0.11456002,0.8824253971067592,0.24432174815796315,0.2050624253624119,0.7982757453362281
370000,0.13737626,0.09823203,0.7474205844706083,0.257421078090556,0.2182765669724904,0.8054071245133665
371000,0.09796979,0.058832433,0.9018104283698677,0.25107374728191645,0.2119357726816088,0.7847110027969917
372000,0.20699762,0.1678182,0.9027105135665375,0.24006071197800338,0.2008815137669444,0.7977165817086245
373000,0.13364089,0.09456647,0.9515010052001316,0.25166587365791204,0.21259164229035377,0.7891220616475632
374000,0.3133736,0.27443135,0.8688093325199783,0.24302745952270924,0.20408527779974975,0.787953724637545
375000,0.4813326,0.44220084,0.6045760720357503,0.25408708517905326,0.21495544271427205,0.7939940270914936
376000,0.14001507,0.100793555,0.8683168620721128,0.25509672236628833,0.21587494193809106,0.7907292816198013
377000,0.20198277,0.16272837,0.8823933999989726,0.2518056535720825,0.21255130369216205,0.8093975885682493
378000,0.1401225,0.10095322,0.8340031629840453,0.28679544121026995,0.24762598748784512,0.7997088162603496
379000,0.14994404,0.110869095,0.8253049759042191,0.2600436201039702,0.2209683968196623,0.7907254706900056
380000,0.23631118,0.19715509,0.9242222539167364,0.26426625716499985,0.22510957289487124,0.7938923089120209
381000,0.46361473,0.42451388,0.9213442443845434,0.25051994998939336,0.21141914641135373,0.7837953402214789
382000,0.2838547,0.24490787,0.9388298870750437,0.23863397766835986,0.1996875370608177,0.7839973216343133
383000,0.36705294,0.32794017,0.8187865267236101,0.23745584519580007,0.19834331325953827,0.7821477764900904
384000,0.13889319,0.0996807,0.8917528036928294,0.24207537428475917,0.20286291113356128,0.7967183732707318
385000,0.30282816,0.26355094,0.6448849203787037,0.2516862758155912,0.21240915928967297,0.8021023206078958
386000,0.1091938,0.06998009,0.717704052884754,0.23554068975150586,0.1963273860118352,0.8062545758998567
387000,0.20771705,0.16858757,0.761783988098256,0.2425093610584736,0.20338001013034954,0.7959710102212645
388000,0.23825756,0.19910303,0.9015281411133779,0.26766214383766057,0.2285069086845033,0.7700559253085802
389000,0.15579903,0.116649024,0.9225961445953414,0.2407180056720972,0.20156838120077736,0.7696440721523019
390000,0.12472376,0.085722946,0.9120193696268001,0.23237360291182996,0.1933732072863495,0.7876391609019384
391000,0.15821882,0.119151235,0.8859103246834688,0.2477982546808198,0.20873002470354549,0.7771561653631713
392000,0.10352077,0.06437214,0.9373898478294179,0.22591775708831846,0.1867686341307126,0.7964870656824872
393000,0.09909393,0.059815638,0.7606245582480784,0.21826128680258988,0.17898335740552285,0.8003583566664255
394000,0.1610918,0.12185173,0.7766008413364295,0.2337357003474608,0.19449573081219568,0.806143182338957
395000,0.21048917,0.17134961,0.8046397012915595,0.24342409366741777,0.20428496919339523,0.8070252538200161
396000,0.12375969,0.08464058,0.8729284382367745,0.2590694194845855,0.21995057720458136,0.8011247947146769
397000,1.2438456,1.2046573,0.862908712594941,0.24233556559309363,0.20314732246566564,0.7808876449352385
398000,0.20229138,0.16325639,0.9387816114474042,0.2413479846715927,0.20231313415104524,0.7827462095380464
399000,0.18731987,0.1483446,0.7111884152934597,0.22533506884239615,0.1863594553549774,0.7988646412056761
400000,0.3211126,0.28192768,0.8650821770752807,0.24137058143503964,0.20218563402537257,0.7826976241027133
